2024-09-16 19:48:03,150 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:03,151 DEBUG   SenderThread:594885 [sender.py:send():391] send: artifact
2024-09-16 19:48:03,151 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 9
2024-09-16 19:48:03,642 INFO    Thread-12 :594885 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/output.log
2024-09-16 19:48:03,773 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-16 19:48:04,828 INFO    wandb-upload_0:594885 [upload_job.py:push():88] Uploaded file /tmp/tmppbpmydu8/wandb-job.json
2024-09-16 19:48:04,902 INFO    wandb-upload_1:594885 [upload_job.py:push():88] Uploaded file /home/lpc/.local/share/wandb/artifacts/staging/tmp87_0ld43
2024-09-16 19:48:06,217 INFO    SenderThread:594885 [sender.py:send_artifact():1549] sent artifact job-https___github.com_jakesnell_prototypical-networks.git_scripts_train_few_shot_run_train_test.py - {'id': 'QXJ0aWZhY3Q6MTIzMTM1OTkzOA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyOTc5OTE4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTIxMTY2MDU5Ng==', 'versionIndex': 3}}}
2024-09-16 19:48:06,217 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:06,217 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 9
2024-09-16 19:48:06,217 INFO    SenderThread:594885 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-16 19:48:06,217 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: status_report
2024-09-16 19:48:06,642 INFO    SenderThread:594885 [dir_watcher.py:finish():388] scan: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files
2024-09-16 19:48:06,643 INFO    SenderThread:594885 [dir_watcher.py:finish():402] scan save: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/requirements.txt requirements.txt
2024-09-16 19:48:06,643 INFO    SenderThread:594885 [dir_watcher.py:finish():402] scan save: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/output.log output.log
2024-09-16 19:48:06,645 INFO    SenderThread:594885 [dir_watcher.py:finish():402] scan save: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/wandb-summary.json wandb-summary.json
2024-09-16 19:48:06,646 INFO    SenderThread:594885 [dir_watcher.py:finish():402] scan save: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/config.yaml config.yaml
2024-09-16 19:48:06,646 INFO    SenderThread:594885 [dir_watcher.py:finish():402] scan save: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/wandb-metadata.json wandb-metadata.json
2024-09-16 19:48:06,646 INFO    SenderThread:594885 [sender.py:transition_state():626] send defer: 10
2024-09-16 19:48:06,647 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: poll_exit
2024-09-16 19:48:06,649 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:06,650 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 10
2024-09-16 19:48:06,650 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:06,650 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 10
2024-09-16 19:48:06,650 INFO    SenderThread:594885 [file_pusher.py:finish():169] shutting down file pusher
2024-09-16 19:48:06,774 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-16 19:48:06,774 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: poll_exit
2024-09-16 19:48:07,112 INFO    wandb-upload_0:594885 [upload_job.py:push():130] Uploaded file /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/requirements.txt
2024-09-16 19:48:07,117 INFO    wandb-upload_1:594885 [upload_job.py:push():130] Uploaded file /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/output.log
2024-09-16 19:48:07,322 INFO    wandb-upload_3:594885 [upload_job.py:push():130] Uploaded file /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/config.yaml
2024-09-16 19:48:07,356 INFO    wandb-upload_2:594885 [upload_job.py:push():130] Uploaded file /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/files/wandb-summary.json
2024-09-16 19:48:07,557 INFO    Thread-11 (_thread_body):594885 [sender.py:transition_state():626] send defer: 11
2024-09-16 19:48:07,557 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:07,557 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 11
2024-09-16 19:48:07,557 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:07,557 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 11
2024-09-16 19:48:07,558 INFO    SenderThread:594885 [file_pusher.py:join():175] waiting for file pusher
2024-09-16 19:48:07,558 INFO    SenderThread:594885 [sender.py:transition_state():626] send defer: 12
2024-09-16 19:48:07,558 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:07,558 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 12
2024-09-16 19:48:07,558 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:07,558 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 12
2024-09-16 19:48:07,558 INFO    SenderThread:594885 [file_stream.py:finish():601] file stream finish called
2024-09-16 19:48:07,752 INFO    SenderThread:594885 [file_stream.py:finish():605] file stream finish is done
2024-09-16 19:48:07,752 INFO    SenderThread:594885 [sender.py:transition_state():626] send defer: 13
2024-09-16 19:48:07,753 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:07,753 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 13
2024-09-16 19:48:07,753 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:07,753 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 13
2024-09-16 19:48:07,753 INFO    SenderThread:594885 [sender.py:transition_state():626] send defer: 14
2024-09-16 19:48:07,753 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: defer
2024-09-16 19:48:07,753 DEBUG   SenderThread:594885 [sender.py:send():391] send: final
2024-09-16 19:48:07,753 INFO    HandlerThread:594885 [handler.py:handle_request_defer():184] handle defer: 14
2024-09-16 19:48:07,753 DEBUG   SenderThread:594885 [sender.py:send():391] send: footer
2024-09-16 19:48:07,754 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: defer
2024-09-16 19:48:07,754 INFO    SenderThread:594885 [sender.py:send_request_defer():622] handle sender defer: 14
2024-09-16 19:48:07,754 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-16 19:48:07,754 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: poll_exit
2024-09-16 19:48:07,755 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: server_info
2024-09-16 19:48:07,755 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: server_info
2024-09-16 19:48:07,756 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-16 19:48:07,756 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: get_summary
2024-09-16 19:48:07,756 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: sampled_history
2024-09-16 19:48:07,756 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-16 19:48:07,940 DEBUG   SenderThread:594885 [sender.py:send_request():418] send_request: poll_exit
2024-09-16 19:48:07,940 INFO    MainThread:594885 [wandb_run.py:_footer_history_summary_info():4088] rendering history
2024-09-16 19:48:07,940 INFO    MainThread:594885 [wandb_run.py:_footer_history_summary_info():4120] rendering summary
2024-09-16 19:48:07,941 INFO    MainThread:594885 [wandb_run.py:_footer_sync_info():4047] logging synced files
2024-09-16 19:48:07,941 DEBUG   HandlerThread:594885 [handler.py:handle_request():158] handle_request: shutdown
2024-09-16 19:48:07,941 INFO    HandlerThread:594885 [handler.py:finish():884] shutting down handler
2024-09-16 19:48:08,756 INFO    WriterThread:594885 [datastore.py:close():296] close: /home/lpc/Downloads/prototypical-networks/prototypical-networks/wandb/run-20240916_194759-rj9ju0ge/run-rj9ju0ge.wandb
2024-09-16 19:48:08,940 INFO    SenderThread:594885 [sender.py:finish():1631] shutting down sender
2024-09-16 19:48:08,941 INFO    SenderThread:594885 [file_pusher.py:finish():169] shutting down file pusher
2024-09-16 19:48:08,941 INFO    SenderThread:594885 [file_pusher.py:join():175] waiting for file pusher
